utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 this is Superman, yeah we'll put him on the fridge when we get home,-1.0,CHI,MOT,3.508000000000038,1026.504,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah we'll put him on the fridge when we get home, do you watch Superman on tv,0.0,MOT,RYA,2.44399999999996,1029.012,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 do you watch Superman on tv, yeah,0.0,RYA,CHI,2.3610000000001037,1031.456,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, and I taped a video,0.0,CHI,CHI,0.9809999999999945,1033.817,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 and I taped a video, you taped a video,0.0,CHI,RYA,2.7760000000000673,1034.798,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you taped a video, yeah xxx it's fly zoom,0.0,RYA,CHI,0.9649999999999181,1037.574,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah xxx it's fly zoom, ooh what else happens,0.0,CHI,RYA,4.787000000000035,1038.539,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 ooh what else happens, the it's has guys on it,0.0,RYA,CHI,2.1949999999999363,1043.326,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 the it's has guys on it, it has guys on it,0.0,CHI,RYA,3.4249999999999545,1045.521,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 it has guys on it, yeah,0.0,RYA,CHI,1.0460000000000491,1048.946,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, who does he rescue in the car,0.0,CHI,MOT,1.1469999999999345,1049.992,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 who does he rescue in the car, the girl,0.0,MOT,CHI,2.2950000000000728,1051.139,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 the girl, that's all,0.0,CHI,CHI,2.27800000000002,1053.434,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 that's all, and ah this is the Petrie fly,0.0,CHI,CHI,1.9449999999999363,1055.712,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 and ah this is the Petrie fly, what is this,0.0,CHI,RYA,5.66800000000012,1057.657,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 what is this, this is the Pe that's the Petrie,0.0,RYA,CHI,1.2480000000000473,1063.325,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is the Pe that's the Petrie, he calls it Petrie from the dinosaur the Land Before Time dinosaur,0.0,CHI,MOT,2.842999999999847,1064.573,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he calls it Petrie from the dinosaur the Land Before Time dinosaur, oh,0.0,MOT,RYA,3.9550000000001546,1067.416,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh, I don't know why he thinks it looks like that dinosaur but he does,-0.7309999999999945,RYA,MOT,0.7309999999999945,1071.371,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 I don't know why he thinks it looks like that dinosaur but he does, does it have wings,0.0,MOT,RYA,3.341999999999871,1071.371,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 does it have wings, yeah,0.0,RYA,CHI,1.1300000000001091,1074.713,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, it's a it's a swimmer,0.0,CHI,MOT,1.0639999999998508,1075.843,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 it's a it's a swimmer, it's a little swimmer,0.0,MOT,MOT,0.8990000000001146,1076.907,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 it's a little swimmer, oh okay,0.0,MOT,RYA,0.8799999999998818,1077.806,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh okay, or is Petrie the fly no I guess yeah I guess Petrie is the flyer,0.0,RYA,MOT,0.9809999999999945,1078.686,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 or is Petrie the fly no I guess yeah I guess Petrie is the flyer, this is Buzz,-4.073000000000093,MOT,CHI,4.073000000000093,1079.667,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is Buzz, oh okay,0.8140000000000782,CHI,RYA,3.2590000000000146,1079.667,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh okay, that's right yeah Petrie is the flyer,-0.8969999999999345,RYA,MOT,0.8969999999999345,1083.74,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 that's right yeah Petrie is the flyer, oh this is Buzz Lightyear right,0.0,MOT,RYA,2.44399999999996,1083.74,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh this is Buzz Lightyear right, yeah,0.0,RYA,CHI,1.8959999999999582,1086.184,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, you always talk about him,0.0,CHI,RYA,0.8630000000000564,1088.08,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you always talk about him, yeah,0.0,RYA,CHI,1.3309999999999036,1088.943,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, this is my toys in there,0.0,CHI,CHI,1.2960000000000491,1090.274,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is my toys in there, wow these are cool toys,0.0,CHI,RYA,2.576000000000022,1091.57,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 wow these are cool toys, you have a a Superman,4.0,RYA,RYA,1.8790000000001328,1094.146,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you have a a Superman, yeah,0.0,RYA,CHI,2.25,1100.025,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, he's has xxx in it,0.0,CHI,CHI,1.2309999999999945,1102.275,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's has xxx in it, huh I don't see it,0.0,CHI,CHI,2.02800000000002,1103.506,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 huh I don't see it, maybe you didn't bring his cape I don't know if you brought his cape or not,0.0,CHI,MOT,2.293999999999869,1105.534,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 maybe you didn't bring his cape I don't know if you brought his cape or not, I,0.0,MOT,CHI,3.2250000000001364,1107.828,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 I, oh,0.0,CHI,RYA,0.7309999999999945,1111.053,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh, I brought his capt cape,-0.8969999999999345,RYA,CHI,0.8969999999999345,1111.784,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 I brought his capt cape, here we go,0.0,CHI,RYA,1.5629999999998745,1111.784,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 here we go, this is capt cape,0.0,RYA,CHI,1.0470000000000255,1113.347,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is capt cape, this is capt cape,0.0,CHI,CHI,1.5630000000001019,1114.394,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is capt cape, cape,0.0,CHI,MOT,2.2789999999999964,1115.957,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 cape, can you say cape,0.0,MOT,MOT,0.5639999999998508,1118.236,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 can you say cape, cape,0.0,MOT,CHI,1.19600000000014,1118.8,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 cape, there you go,0.0,CHI,MOT,1.08199999999988,1119.996,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 there you go, this is Superman,0.0,MOT,CHI,1.1130000000000564,1121.078,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is Superman, watch Superman's gonna fly,0.0,CHI,CHI,3.0090000000000146,1122.191,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 watch Superman's gonna fly, he's gonna fly,0.0,CHI,RYA,3.6569999999999254,1125.2,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's gonna fly, wow,0.0,RYA,RYA,1.2490000000000236,1128.857,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 wow, who can he rescue,0.0,RYA,MOT,2.009999999999991,1130.106,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 who can he rescue, somebody need rescued,0.0,MOT,MOT,0.8160000000000309,1132.116,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 somebody need rescued, the girl,0.0,MOT,CHI,2.0270000000000437,1132.932,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 the girl, how this baby,0.0,CHI,RYA,1.7300000000000182,1134.959,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 how this baby, can he rescue her,0.0,RYA,RYA,1.5939999999998236,1136.689,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 can he rescue her, the baby,0.0,RYA,RYA,2.046000000000049,1138.283,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 the baby, Superman's got it,5.0,RYA,CHI,1.2129999999999654,1140.329,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Superman's got it, phew,0.0,CHI,MOT,2.1480000000001382,1146.542,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 phew, he's got it,-1.1489999999998872,MOT,RYA,1.1489999999998872,1148.69,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's got it, Su Superman's got it,0.0,RYA,CHI,1.4139999999999873,1148.69,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Su Superman's got it, xxx the this is the pizza,0.0,CHI,CHI,4.604000000000042,1150.104,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 xxx the this is the pizza, this is the pizza oven,0.0,CHI,RYA,7.148999999999887,1154.708,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 this is the pizza oven, yeah,0.0,RYA,CHI,1.3969999999999345,1161.857,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, that's where it's open it's goes in there,0.0,CHI,CHI,1.1300000000001091,1163.254,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 that's where it's open it's goes in there, it opens here,0.0,CHI,RYA,3.824000000000069,1164.384,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 it opens here, yeah,0.0,RYA,CHI,1.6949999999999363,1168.208,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, you put it in,0.0,CHI,CHI,1.1469999999999345,1169.903,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you put it in, you put it in okay,0.0,CHI,RYA,2.2789999999999964,1171.05,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you put it in okay, yeah,-1.7770000000000437,RYA,CHI,1.7770000000000437,1173.329,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, when's the pizza gonna be ready,0.0,CHI,RYA,1.7960000000000491,1173.329,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 when's the pizza gonna be ready, because we eat it,0.0,RYA,CHI,1.94399999999996,1175.125,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 because we eat it, oh when,0.0,CHI,RYA,2.52800000000002,1177.069,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh when, because,0.0,RYA,CHI,1.6469999999999345,1179.597,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 because, Superman's gonna fly,0.0,CHI,CHI,1.4630000000001928,1181.244,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Superman's gonna fly, yeah he xxx,0.0,CHI,CHI,4.072999999999865,1182.707,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah he xxx, what did he just do,6.0,CHI,RYA,3.5750000000000455,1186.78,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 what did he just do, that's the xxx that Superman fly to get the baby,0.0,RYA,CHI,2.1289999999999054,1196.355,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 that's the xxx that Superman fly to get the baby, oh he flew down and got the baby,0.0,CHI,RYA,6.833000000000084,1198.484,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh he flew down and got the baby, yeah he fly,0.0,RYA,CHI,2.69399999999996,1205.317,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah he fly, ah cool,0.0,CHI,RYA,1.4629999999999654,1208.011,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 ah cool, you you carry him,0.0,RYA,CHI,1.8610000000001037,1209.474,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you you carry him, okay,0.0,CHI,RYA,5.203999999999951,1211.335,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 okay, you you put him down here,0.0,RYA,CHI,0.5650000000000546,1216.539,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you you put him down here, you want me to r roll it across the floor,0.0,CHI,RYA,5.037000000000035,1217.104,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 you want me to r roll it across the floor, yeah,0.0,RYA,CHI,2.8769999999999527,1222.141,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, oh runaway baby,0.0,CHI,MOT,0.8969999999999345,1225.018,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh runaway baby, Superman better rescue her,0.0,MOT,MOT,2.629000000000133,1225.915,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Superman better rescue her, or is that a boy baby,0.0,MOT,MOT,1.5459999999998217,1228.544,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 or is that a boy baby, oh no,0.0,MOT,MOT,2.2430000000001655,1230.09,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh no, Superman better oh Superman better be careful when he's flyin with that baby,0.0,MOT,MOT,5.119999999999891,1232.333,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Superman better oh Superman better be careful when he's flyin with that baby, he's got the baby,6.0,MOT,CHI,5.4529999999999745,1237.453,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's got the baby, everything's okay huh,0.0,CHI,RYA,2.2970000000000255,1248.906,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 everything's okay huh, yeah,0.0,RYA,CHI,2.19399999999996,1251.203,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 yeah, that's good,0.0,CHI,RYA,1.1639999999999873,1253.397,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 that's good, Superman's gonna fly,0.0,RYA,CHI,0.9650000000001455,1254.561,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 Superman's gonna fly, he's gonna fly,0.0,CHI,RYA,3.8889999999998963,1255.526,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's gonna fly, where's he gonna go,0.0,RYA,RYA,0.8150000000000546,1259.415,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 where's he gonna go, he's gonna go get rescue the girl,0.0,RYA,CHI,1.9449999999999363,1260.23,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 he's gonna go get rescue the girl, oh okay,0.0,CHI,RYA,4.822000000000116,1262.175,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 oh okay, where is the girl,0.0,RYA,MOT,0.8809999999998581,1266.997,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
 where is the girl, I know,0.0,MOT,CHI,0.831000000000131,1267.878,False,['P2Y08M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020804.xml
