utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 wow, was it fun,0,JES,JES,0.915,1346.755,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 was it fun, yeah,0,JES,CHI,0.548,1347.67,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, yeah,0,CHI,JES,0.815,1348.218,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, co Erie coop cooperative,0,JES,CHI,0.55,1349.033,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 co Erie coop cooperative, Erie what,0,CHI,JES,1.346,1349.583,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 Erie what, hotel room,0,JES,CHI,1.197,1350.929,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 hotel room, Erie coop cooperative,0,CHI,CHI,0.564,1352.126,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 Erie coop cooperative, oh yeah we went to the Erie coop cooperative that's right,0,CHI,MOT,1.963,1352.69,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh yeah we went to the Erie coop cooperative that's right, oh,0,MOT,JES,2.028,1354.653,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, and then hotel room,0,JES,CHI,0.565,1356.681,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and then hotel room, and was it fun,0,CHI,JES,4.389,1357.246,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and was it fun, yeah and the zoo,0,JES,CHI,1.463,1361.635,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah and the zoo, the zoo,0,CHI,JES,1.879,1363.098,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 the zoo, yeah,0,JES,CHI,1.047,1364.977,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, xxx,0,CHI,CHI,0.731,1366.024,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 xxx, yeah and what did we see at the zoo,0,CHI,MOT,1.164,1366.755,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah and what did we see at the zoo, you tell me,0,MOT,CHI,2.278,1367.919,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, did you see um books,0,CHI,JES,0.648,1370.197,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you see um books, no,0,JES,CHI,4.372,1370.845,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, no what did you see,0,CHI,JES,1.563,1375.217,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no what did you see, um what did we see mommy,0,JES,CHI,0.998,1376.78,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 um what did we see mommy, well what did we see,0,CHI,MOT,3.724,1377.778,FALSE,['P3Y03M14D'],TRUE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 well what did we see, what was the animal that kept wrapping himself up in the sheet,0,MOT,MOT,2.027,1381.502,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what was the animal that kept wrapping himself up in the sheet, you tell me,0,MOT,CHI,3.741,1383.529,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, it was the orangutan goofy,0,CHI,MOT,1.248,1387.27,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it was the orangutan goofy, the orangutan,0,MOT,CHI,2.492,1388.518,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 the orangutan, ooh what else,0,CHI,JES,1.066,1391.01,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 ooh what else, did you see a bear,0,JES,JES,1.777,1392.076,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you see a bear, no,0,JES,CHI,3.574,1393.853,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, no,0,CHI,JES,1.796,1397.427,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, did we see a b bear mommy,0,JES,CHI,0.898,1399.223,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did we see a b bear mommy, we saw a polar bear remember,0,CHI,MOT,2.194,1400.121,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 we saw a polar bear remember, polar bear,0,MOT,CHI,1.38,1402.315,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 polar bear, and we saw a speckled bear,0,CHI,MOT,0.898,1403.695,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and we saw a speckled bear, speckled bear,0,MOT,CHI,1.297,1404.593,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 speckled bear, ooh,-1.463,CHI,JES,1.463,1405.89,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 ooh, what was the animal that you petted on the nose,0,JES,MOT,1.463,1405.89,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what was the animal that you petted on the nose, you tell me,0,MOT,CHI,2.777,1407.353,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, you remember I bet,0,CHI,MOT,1.396,1410.13,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you remember I bet, no,0,MOT,CHI,1.38,1411.526,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, remember I said we needed to pet it on the nose and excuse me,0,CHI,MOT,0.899,1412.906,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 remember I said we needed to pet it on the nose and excuse me, was it a big animal,26,MOT,JES,4.039,1413.805,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 was it a big animal, yes,0,JES,CHI,1.729,1443.844,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yes, yeah and what did it look like,0,CHI,JES,1.447,1445.573,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah and what did it look like, it was a horse,0,JES,CHI,2.277,1447.02,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it was a horse, a hor you petted a horse,0,CHI,JES,1.546,1449.297,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 a hor you petted a horse, a big horse,0,JES,CHI,1.563,1450.843,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 a big horse, wow that's cool,0,CHI,JES,0.882,1452.406,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 wow that's cool, in his the nose,0,JES,CHI,2.194,1453.288,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 in his the nose, on the nose,0,CHI,JES,0.797,1455.482,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 on the nose, and what did the nose feel like,0,JES,JES,0.815,1456.279,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what did the nose feel like, it bite,-1.379,JES,CHI,1.379,1457.094,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it bite, it bite me,0,CHI,CHI,1.414,1457.094,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it bite me, it bited bit you,0,CHI,JES,1.463,1458.508,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it bited bit you, no,0,JES,CHI,1.446,1459.971,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, what did it do,0,CHI,JES,1.546,1461.417,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what did it do, it didn't do anything to me,0,JES,CHI,2.046,1462.963,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it didn't do anything to me, oh,0,CHI,JES,3.009,1465.009,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, you pet it by the mouth then it will eat yourself,0,JES,CHI,0.567,1468.018,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you pet it by the mouth then it will eat yourself, oh so you don't pet it by the mouth,0,CHI,JES,4.155,1468.585,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh so you don't pet it by the mouth, just on the face,0,JES,JES,1.778,1472.74,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 just on the face, yeah,0,JES,CHI,1.232,1474.518,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, what did the nose feel like was it hard,0,CHI,JES,1.129,1475.75,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what did the nose feel like was it hard, no,0,JES,CHI,3.343,1476.879,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, what was it,0,CHI,JES,0.88,1480.222,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what was it, it was soft,0,JES,CHI,0.814,1481.102,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it was soft, it was soft,0,CHI,JES,0.5,1481.916,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it was soft, that's cool was the horse big,1,JES,JES,0.898,1482.416,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 that's cool was the horse big, no yeah,0,JES,CHI,2.36,1484.314,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no yeah, yeah,0,CHI,JES,1.813,1486.674,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, was it bigger than Emma was,0,JES,JES,0.549,1488.487,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 was it bigger than Emma was, yeah,0,JES,CHI,2.111,1489.036,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, how big was it,0,CHI,JES,1.629,1491.147,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 how big was it, very b very very big,0,JES,CHI,1.232,1492.776,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 very b very very big, as big as a house,0,CHI,JES,3.24,1494.008,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 as big as a house, yeah,0,JES,CHI,0.649,1497.248,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, as big as this house,0,CHI,JES,0.65,1497.897,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 as big as this house, that's a big horse,0,JES,JES,1.062,1498.547,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 that's a big horse, it's very very big,0,JES,CHI,2.628,1499.609,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it's very very big, very big,0,CHI,JES,2.659,1502.237,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 very big, so what other animals did you see,0,JES,JES,0.5,1504.896,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 so what other animals did you see, was there just one horse or lots_o horses,0,JES,JES,1.546,1505.396,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 was there just one horse or lots_o horses, lots_o horses,0,JES,CHI,2.676,1506.942,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 lots_o horses, not lots_o horses one,0,CHI,CHI,1.296,1509.618,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 not lots_o horses one, one,0,CHI,JES,1.88,1510.914,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 one, donkey,0,JES,CHI,0.897,1512.794,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 donkey, a donkey,0,CHI,JES,0.732,1513.691,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 a donkey, yeah,0,JES,CHI,1.081,1514.423,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, and it was he bigger than the horse,0,CHI,JES,0.732,1515.504,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and it was he bigger than the horse, no he wasn't,0,JES,CHI,2.361,1516.236,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no he wasn't, he was smaller than the horse,0,CHI,CHI,1.594,1518.597,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 he was smaller than the horse, oh he was smaller,0,CHI,JES,1.896,1520.191,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh he was smaller, and what else,0,JES,JES,0.632,1522.087,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what else, did you see more monkeys,5,JES,JES,3.426,1522.719,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you see more monkeys, I saw two monkeys,0,JES,CHI,1.397,1531.145,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I saw two monkeys, two monkeys,0,CHI,JES,3.492,1532.542,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 two monkeys, did you pet those,0,JES,JES,0.564,1536.034,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you pet those, no,0,JES,CHI,1.463,1536.598,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, no,0,CHI,JES,1.13,1538.061,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, they were locked they were in a gate,0,JES,CHI,0.666,1539.191,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 they were locked they were in a gate, oh they were in a gate,0,CHI,JES,2.51,1539.857,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh they were in a gate, there was tigers,0,JES,CHI,1.213,1542.367,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 there was tigers, uhhuh and what else,0,CHI,JES,1.165,1543.58,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 uhhuh and what else, I don't know,0,JES,CHI,4.953,1544.745,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I don't know, you don't know,0,CHI,JES,3.509,1549.698,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you don't know, I don't know what else mommy,0,JES,CHI,0.648,1553.207,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I don't know what else mommy, what do you,0,CHI,JES,2.842,1553.855,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what do you, so what else did you do in Erie do you remember,0,JES,JES,1.63,1556.697,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 so what else did you do in Erie do you remember, played on balance beam,0,JES,CHI,5.519,1558.327,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 played on balance beam, mm hm,0,CHI,JES,3.092,1563.846,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 mm hm, and daddy mommy and Avril were there and me,4,JES,CHI,0.815,1566.938,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and daddy mommy and Avril were there and me, oh,0,CHI,JES,4.472,1571.753,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, we were thinking of taking xxx and Seamus there,0,JES,CHI,0.814,1576.225,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 we were thinking of taking xxx and Seamus there, uhhuh but they didn't go with you,0,CHI,JES,5.288,1577.039,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 uhhuh but they didn't go with you, no,0,JES,CHI,2.111,1582.327,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, oh,0,CHI,JES,0.898,1584.438,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, we can take some of them another day,0,JES,CHI,0.648,1585.336,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 we can take some of them another day, yeah that would be fun,0,CHI,JES,4.306,1585.984,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah that would be fun, some later,0,JES,JES,1.213,1590.29,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 some later, it's very far away,0,JES,CHI,2.36,1591.503,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 it's very far away, yeah they'd they would hafta prepare right,0,CHI,JES,2.926,1593.863,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah they'd they would hafta prepare right, not prepare,0,JES,CHI,2.063,1596.789,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 not prepare, what's prepare,0,CHI,CHI,3.955,1598.852,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what's prepare, prepare means get ready,0,CHI,JES,2.111,1602.807,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 prepare means get ready, did you hafta pack a suitcase,4,JES,JES,1.463,1604.918,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you hafta pack a suitcase, no,0,JES,CHI,2.277,1610.381,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, did you hafta take some extra clothes with you,0,CHI,JES,1.463,1612.658,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 did you hafta take some extra clothes with you, uhhuh,0,JES,CHI,1.813,1614.121,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 uhhuh, for me,0,CHI,CHI,0.815,1615.934,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 for me, and some like your toothbrush,-2,CHI,JES,2.576,1616.749,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and some like your toothbrush, did you take your toothbrush,0,JES,JES,2.627,1617.325,FALSE,['P3Y03M14D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
